row ID	row m/z	row retention time	OOI-3cm-B Peak area	OOI-7cm-B Peak area	OOI-8cm-B Peak area	OOI-0cm-B Peak area	OOI-4cm-B Peak area	OOI-2cm-B Peak area	OOI-5cm-B Peak area	115-9 Peak area	123-8cm-B Peak area	123-9cm-B Peak area	123-5cm-B Peak area	123-4 Peak area	123-7 Peak area	123-3 Peak area	123-6 Peak area	064-7 Peak area	085-8cm-A Peak area	085-9cm-B Peak area	115-4cm-B Peak area	115-8 Peak area	123-2cm-B Peak area	123-0 Peak area	115-5 Peak area	115-3 Peak area	115-7 Peak area	085-5cm-B Peak area	115-1 Peak area	064-9 Peak area	064-5cm-B Peak area	115-2cm-B Peak area	OOI-6 Peak area	085-7cm-B Peak area	085-6 Peak area	123-1 Peak area	115-6 Peak area	085-0 Peak area	085-4 Peak area	064-2cm-B Peak area	115-0 Peak area	085-2 Peak area	064-6 Peak area	085-1 Peak area	064-4 Peak area	085-3 Peak area	064-8 Peak area	064-3 Peak area	064-1 Peak area	064-0 Peak area	
1116	658.4512699412470	16.955462	54.20807	0	0	33.193596	58.034946	171.82542	31.297916	63.223206	77.17233	40.798546	22.595848	0	32.29694	0	0	0	0	0	95.299	183.06297	285.9199	65.909386	60.188614	0	25.749283	246.134	0	102.64535	114.28664	69.86197	38.75438	277.7248	60.540863	39.92591	122.54434	0	37.80611	0	20.992685	0	0	249.8424	0	279.99664	86.73964	0	0	140.62654	
869	685.3079692255910	16.427418	0	0	0	0	0	0	0	398.41254	0	0	0	364.07755	152.41827	488.6882	182.5744	0	0	0	165.91605	208.96951	0	0	0	0	0	0	0	0	36.866108	0	0	0	0	68.76057	0	66.950714	0	0	0	0	0	0	0	0	0	0	0	282.93024	
285	583.4078144579150	13.258474	0	76.08647	0	0	68.48406	0	0	428.51776	413.00894	351.13538	788.7567	580.24756	762.0654	886.8564	1187.093	0	0	0	802.864	507.2673	639.8669	397.58374	647.1793	829.30273	773.17065	0	0	0	52.853554	667.1488	51.2904	0	56.78897	483.1143	908.66895	855.363	231.65378	171.40518	683.15344	458.9828	0	898.3708	81.75355	398.905	0	429.57983	216.37013	612.22986	
1910	568.5692690106600	19.643436	0	101.30418	114.68149	0	80.95364	0	55.690716	166.8419	169.08563	239.46712	99.43204	0	178.01196	0	0	697.4864	744.918	530.33453	145.96379	235.23512	0	0	115.890526	61.20855	195.58806	1222.7007	41.9028	2110.4863	701.80054	47.176067	52.867382	861.11536	1086.8971	40.201424	66.90479	83.29303	530.11053	465.993	0	124.54904	803.16516	175.23145	685.8782	170.11438	3182.1907	294.17072	721.8649	139.81169	
907	401.3410772338550	16.525928	38.386055	70.07333	85.65306	0	64.66013	0	70.65532	155.42064	27.599556	64.1422	66.24763	113.5497	164.14075	122.154045	147.39282	0	0	0	177.45946	156.13423	0	188.28249	0	0	0	111.44163	83.15372	0	71.76889	272.46695	62.832935	0	41.004227	131.59645	0	44.440414	0	123.1913	0	0	0	0	0	0	0	73.250534	82.20626	266.9519	
1623	1004.6974356847100	18.561562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040.6981	0	0	0	0	0	0	0	0	0	0	0	392.34448	0	0	0	0	0	0	0	0	0	0	0	0	0	49.733463	
920	934.4194846021240	16.573349	0	0	0	0	0	0	0	432.1097	0	93.90788	0	0	25.202103	100.22014	0	79.16648	0	0	142.59831	76.494286	0	0	0	0	0	0	0	0	176.78922	250.03047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.976837	
1003	726.5391694026970	16.684982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.813452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238.33421	0	0	1065.1614	0	0	0	0	0	35.4279	48.833992	0	0	0	0	0	
1952	506.5281060337280	19.733616	0	0	0	0	0	0	0	0	0	0	0	38.20477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.80765	0	0	
2207	559.5068500608990	20.530094	109.16226	0	71.97816	0	80.82883	59.03662	0	119.739365	0	0	0	40.764763	106.26381	0	163.28244	422.1398	107.93016	41.63471	107.78982	240.74329	0	0	0	0	0	0	0	3580.7837	457.25558	0	73.62488	185.08371	172.90694	0	0	0	0	681.40393	0	77.574425	241.78261	0	396.28333	0	3406.2317	783.2874	195.02797	133.7957	
554	621.3909333711510	15.129425	464.8878	310.0983	484.10773	312.5005	409.0893	360.37274	315.5584	632.64545	548.32043	512.629	1408.9933	931.41235	457.5725	1126.8445	737.7996	0	0	0	2047.6006	837.76746	2438.4282	596.75574	956.1134	1155.1091	563.3398	0	265.14963	0	107.208725	2094.1042	257.97498	119.02693	142.2979	1174.0728	508.19635	379.83954	369.87738	506.18784	1387.1245	580.2555	54.722733	859.78625	190.9085	391.21216	0	826.49207	254.25345	1206.8789	
430	391.2633119256220	14.321675	0	0	0	0	0	0	0	60.47319	0	49.21087	77.13777	92.66108	63.047756	147.51904	158.48138	0	0	0	94.69023	68.83711	91.95557	163.6563	157.56859	177.73537	0	0	68.98142	0	0	79.70208	0	0	0	188.60696	169.13832	0	0	0	0	0	0	117.71302	0	0	0	45.134556	0	58.68621	
1446	512.5031235336050	17.996124	56.16059	65.01946	60.21488	0	58.44711	91.31635	57.539715	197.77658	62.34253	60.776016	46.826527	62.22751	156.13098	110.92553	92.428085	340.38943	103.92247	162.12852	178.70555	238.71648	0	0	0	0	0	176.06085	0	1930.3187	447.8617	122.982605	55.439713	158.5608	0	0	0	64.93943	0	677.08344	0	0	428.14108	0	258.2508	0	2484.54	242.16772	560.71844	80.857025	
1503	821.5988996280040	18.159733	79.20534	65.959785	66.71289	0	0	0	52.93116	67.99028	171.08514	0	101.75195	63.057266	375.23022	134.82304	136.74619	1354.2931	0	0	103.0561	0	101.31679	81.23526	668.607	263.29214	190.70218	39.611504	0	3832.236	250.95178	116.84784	0	274.4518	149.18985	162.00452	117.348305	92.95828	0	277.2478	125.95849	73.4352	403.9381	126.11372	180.68582	65.79966	1844.5021	590.10535	371.32913	297.51907	
814	565.2802333983370	16.22568	745.5979	779.4284	722.6234	591.45105	726.9708	809.54034	643.44574	71.32615	989.31696	1003.2838	804.2276	236.70818	188.0408	214.17877	113.923416	0	129.47394	39.158127	243.94434	194.22182	3131.9294	1218.2343	1971.6879	2348.085	1015.9782	405.53714	2405.684	0	56.098297	182.40746	576.1726	569.50696	259.67612	1019.1865	1670.0619	2844.7715	921.0151	104.86083	2445.49	1379.0507	0	1969.9241	0	1173.0634	0	539.50195	120.58088	197.32634	
2038	1215.6756388545900	19.977596	0	0	0	0	0	0	0	0	0	0	0	162.46544	71.93694	222.73837	170.07486	0	0	0	187.37949	144.05278	0	56.011467	0	0	0	0	0	0	0	91.37284	0	0	0	160.83841	0	0	0	0	0	0	0	0	0	0	0	41.139603	0	0	
294	441.29664938270900	13.373034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633.5796	
1990	671.62741188377	19.830025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.975853	0	0	0	0	0	0	349.65363	
264	457.2917494507810	13.13935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.49345	
808	579.3827665419870	16.237282	256.06824	297.64127	282.09436	67.84686	261.63217	241.68738	281.71564	191.09772	460.2324	375.98227	668.06305	136.0983	419.96564	0	251.13998	0	42.069412	0	336.6387	166.70279	748.4201	179.7855	603.32495	750.22174	749.4042	101.99539	0	0	75.09302	469.4568	233.81215	126.398895	174.89894	278.47815	608.2688	461.74826	253.36777	201.40866	0	551.7997	61.432793	511.3661	83.63132	355.34326	0	277.68924	184.21838	444.38458	
1281	1045.4729855063000	17.283857	0	0	0	0	0	0	0	100.88514	0	0	130.81706	114.327835	72.48231	0	108.80257	0	0	0	155.72662	54.86098	0	0	156.50963	238.5952	94.869385	0	0	0	0	234.98856	0	0	0	224.1908	64.36068	0	0	0	107.63409	89.457596	0	0	0	0	0	45.703876	0	0	
1297	601.3644446476360	17.338833	0	0	63.881012	0	50.73551	51.836525	0	281.49643	311.65222	419.4345	287.34406	178.73395	282.4474	297.4327	327.438	0	122.79514	0	216.60976	296.1004	202.49377	139.19199	399.97467	381.35855	354.25574	156.77531	144.22055	0	75.12968	210.9942	0	185.4197	258.52142	224.86697	411.34857	197.3055	404.0063	138.00316	215.80725	335.1849	0	396.76227	49.330017	332.38922	0	74.877686	157.81396	139.72635	
595	635.5385951619800	15.287117	0	0	0	0	0	0	0	0	0	0	0	0	2739.1606	0	0	0	0	0	0	0	0	0	0	0	115.7457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
363	620.2898640379920	13.869149	0	0	0	0	0	0	0	0	0	0	0	291.14334	262.68375	414.86942	509.83215	0	0	0	465.5693	0	95.16216	222.31688	204.15625	299.9864	173.62575	0	151.7699	0	0	0	0	0	0	365.84402	287.09067	387.05225	166.82683	311.4218	148.81989	202.3176	0	413.17715	105.919975	159.71542	0	491.9315	146.3646	434.5139	
254	641.4195990193640	13.060827	0	0	0	0	0	0	0	151.2865	80.52688	54.272182	128.76537	58.305714	186.1561	269.43335	363.06366	0	0	0	247.99194	153.80186	205.073	4037.2344	81.78048	270.8811	137.35316	0	0	0	0	260.10596	0	0	0	1154.5934	132.31393	153.04352	0	39.54756	245.94081	0	0	92.06828	0	37.741806	0	146.61627	0	802.7251	
900	535.2692974595190	16.553873	90.182205	117.4681	125.938385	380.329	144.48366	248.55893	157.69498	181.44699	118.73332	129.84676	227.9495	397.06995	353.9537	265.95865	271.77927	0	44.09469	0	356.81262	317.3806	199.23326	498.2229	208.16516	191.80293	247.79315	0	103.00847	0	207.13156	308.8965	159.32332	203.00807	186.83716	312.46173	283.0871	0	188.89804	365.09982	142.90187	110.53574	0	72.041885	262.36636	153.61023	0	208.92581	319.75598	362.02203	
935	444.2926207682410	16.646662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.88577	0	0	0	0	0	0	0	0	162.36783	0	0	98.37046	0	158.93317	0	0	61.899395	130.34785	0	
891	551.2651282970370	16.524286	0	0	0	0	47.846733	0	0	0	835.0835	673.2957	598.1767	0	46.028603	37.117905	0	0	0	0	67.70187	29.097412	555.5766	28.769638	209.05222	148.41454	333.97766	66.43237	366.17737	0	61.050697	68.6717	0	111.45731	0	0	133.38954	0	27.815647	0	400.94617	274.22516	0	177.41449	0	149.9091	0	24.44928	126.04644	20.067186	
1947	758.3041870711220	19.74444	555.42267	377.59644	458.49695	0	492.4433	201.50462	169.17766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.12273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1926	775.5627319232630	19.683996	323.89423	364.00967	259.68948	349.87134	347.46158	286.63358	304.0684	1026.4147	1564.0787	1530.253	1154.6212	589.8525	776.4901	1353.09	794.2547	0	57.8024	0	956.4874	1545.8893	1216.7708	805.1994	1023.54846	2000.0325	738.5447	593.15234	1144.961	0	265.28415	1068.0216	286.98077	699.3114	495.23502	1188.0779	1628.8722	349.27838	429.27972	359.31058	1272.5573	666.36304	0	808.95795	120.859406	479.43088	0	349.9487	338.22473	376.27884	
516	579.3826394217980	14.938128	53.26126	0	0	0	0	0	0	0	0	49.866577	68.995895	111.572174	105.65031	98.01466	335.0599	0	0	0	125.553154	54.95838	80.90944	0	230.86205	261.62378	80.50957	0	39.601578	0	0	69.44944	46.55135	0	0	313.41095	159.49193	209.10046	0	0	165.78589	47.14702	0	0	0	69.79408	0	121.93655	0	141.56181	
2139	444.37357941091200	20.317562	0	0	0	0	0	0	0	112.788956	157.8824	129.5485	147.82072	98.97512	0	79.5389	162.8117	0	0	0	0	105.1591	0	37.742817	92.39929	107.99908	214.28362	0	0	0	0	73.461334	0	0	135.0912	83.56949	204.25029	0	120.265076	0	70.70523	75.10094	0	135.06229	0	186.0887	0	54.048096	116.74018	87.96715	
105	945.6826451260540	11.429079	166.12967	129.32742	166.74556	92.06008	170.40378	133.68115	147.1673	89.7867	158.15479	67.25476	186.86722	72.238495	102.21442	81.4674	69.05339	0	0	0	155.737	120.62516	193.06804	113.62395	67.50012	137.01106	117.09799	0	47.035057	0	0	143.97226	149.92924	35.435402	0	123.026566	99.825554	76.9826	0	72.9041	89.992165	79.23161	0	54.577213	0	0	0	44.46181	35.05736	99.79069	
692	597.39333516026	15.7217	143.65002	149.68674	225.62024	0	215.09865	76.55594	103.5075	137.5164	292.2794	336.0313	220.45251	318.52655	644.9305	754.9801	1046.4043	0	0	0	262.47473	207.5332	317.66565	239.03651	495.12027	579.88855	315.31036	0	108.91224	0	0	159.60907	121.083694	0	0	634.33234	728.13226	0	150.14032	145.75085	910.476	0	0	477.27246	0	0	0	705.9326	0	249.21155	
1306	581.3979498197790	17.402105	873.5132	571.8994	1491.3604	136.75989	835.88696	947.4056	603.1893	1706.1268	2748.207	2891.9448	3261.2498	2264.069	2779.681	3521.6125	3208.0903	0	136.64603	0	1556.6877	1662.9875	3283.7056	1369.673	5305.016	8134.79	8912.598	273.47043	1259.2002	0	218.61354	1061.4362	649.3042	260.88235	810.0915	1924.207	5386.2715	4384.084	1902.9911	540.34375	7195.1924	3366.123	196.74448	4472.004	517.4249	3035.7512	0	1243.4484	738.1956	727.5824	
1609	606.5422903281040	18.504448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.64365	0	0	0	0	0	0	0	0	0	131.84253	0	116.73505	121.01648	0	0	71.79762	368.33353	0	0	0	177.79706	0	0	0	67.730156	0	0	0	239.2103	88.2262	0	0	
427	1087.4834561751400	14.312416	463.6185	336.0003	418.35992	172.57034	452.16815	415.94257	336.98502	602.391	701.6572	697.3551	868.692	190.17152	197.19116	179.06682	363.2659	0	71.073074	0	828.581	753.96295	955.0661	261.3002	168.80655	143.01938	203.49449	151.1941	121.50635	0	299.2073	809.2736	335.43622	324.71786	112.9727	166.89058	181.0844	264.81082	123.696815	509.17624	194.08339	264.78168	0	294.64713	61.93283	147.83723	0	171.73863	141.04837	156.61043	
825	963.5992597322790	16.27813	0	0	0	0	0	0	0	0	0	0	0	0	151.0088	84.955536	87.20445	0	0	0	0	0	0	0	151.7154	105.59868	120.86796	0	52.659554	0	0	0	0	0	0	51.39953	83.96091	83.77194	0	0	0	58.43437	0	70.438644	0	59.723907	0	64.80792	59.82524	66.18709	
601	641.4198049562310	15.301105	139.21535	102.70857	153.73653	88.11003	151.07092	102.17941	92.94382	1840.0579	284.29208	228.46538	540.3436	932.18353	1054.9095	2019.6782	3265.4128	0	0	0	3153.9426	1813.2505	959.7354	23029.36	657.2492	1049.0765	471.95493	0	289.40692	0	195.28485	3698.4182	123.77546	66.36575	0	16517.348	659.66547	920.8367	96.35971	879.5759	2236.7166	156.78731	0	298.8238	89.007904	101.72556	0	1440.9766	285.07645	4774.345	
2030	513.2273342903900	19.975657	0	0	0	0	0	0	43.76974	95.874084	0	102.563034	126.79886	0	144.2446	169.50595	135.5375	0	0	0	107.66379	153.84482	104.169785	205.02533	294.4036	122.60203	206.82376	0	95.21467	0	0	447.22433	0	0	0	210.55461	166.87473	115.20574	158.36127	0	0	151.12242	0	97.379395	184.78113	189.8201	0	295.01285	159.67432	0	
2205	608.4446437480150	20.538176	0	0	0	0	0	0	0	264.24344	0	625.7568	0	524.7994	539.1697	291.9649	580.0257	0	0	0	376.4479	364.32117	0	138.56624	751.5887	436.23846	817.528	0	64.81424	0	97.06901	0	58.442238	0	491.82184	271.81464	1179.2205	96.208435	476.47156	115.84033	472.16934	659.44324	0	279.84708	142.62056	729.61273	0	450.69708	224.29593	213.67485	
1384	717.5968846942100	17.685911	192.32434	92.06792	236.60925	58.860466	194.11197	124.238495	137.9657	370.38495	178.3848	0	254.45665	168.13419	540.0881	301.249	273.77637	44.131443	124.61082	0	186.1061	522.5494	246.9477	164.71768	269.77307	301.76096	205.3235	157.05424	151.37814	119.59629	314.36835	251.07622	122.71494	239.98203	264.18826	349.37482	212.0878	80.93916	189.53719	383.31177	172.78813	110.62973	82.450935	169.16347	409.62268	164.40189	0	596.7702	626.3599	555.5795	
5	707.0941158291100	8.444417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.0816	
1894	578.5507534043030	19.578665	0	0	110.15609	0	0	139.81369	106.23347	78.07988	0	0	0	0	0	0	0	0	107.022835	0	47.763863	109.46998	38.46703	0	0	0	0	181.47961	0	0	45.17917	82.66576	88.42614	157.48558	74.626625	0	0	84.30776	0	116.98735	0	0	0	0	0	0	0	182.76884	0	112.989174	
67	883.7208517510220	10.894051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.66287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.81427	0	0	0	
954	566.4111697481410	16.668043	756.27936	507.71326	815.613	0	625.41626	586.3154	313.37665	2318.7134	3249.072	2992.7363	3147.3728	1183.1687	2841.5347	1416.3632	1846.8202	78.72666	517.3828	187.48886	2851.634	1565.1066	3600.862	1111.2286	4038.755	5361.206	4283.973	345.64435	1140.4395	0	414.89227	1487.1304	341.6547	0	1197.5659	1279.8699	4788.449	1880.2833	871.8888	1065.8193	4081.0283	1438.7146	323.66074	2364.6897	826.55066	1473.5271	130.46338	1023.62537	1160.9612	950.25916	
451	597.3936053283080	14.465655	0	0	0	0	0	0	0	115.358315	0	0	44.86183	152.64615	133.1683	323.58655	292.09024	0	0	0	0	104.72962	53.824783	233.73172	103.564514	86.934616	0	0	54.728836	0	0	133.08603	0	0	0	256.91592	0	0	76.178604	0	82.78793	0	0	171.97653	0	0	0	202.60915	82.130196	834.54865	
1784	533.4921269166170	19.239347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.95153	0	0	0	0	69.80528	0	0	0	0	0	0	0	101.183	126.64204	0	0	0	0	0	0	0	0	234.00829	0	0	45.245857	0	105.3026	0	127.59908	493.49448	164.14388	112.29263	
750	718.5719469025050	15.95847	0	0	0	0	0	0	0	0	0	0	0	0	0	162.21005	0	0	0	0	0	0	0	0	0	0	38.995934	0	0	0	0	0	0	0	337.24402	0	0	895.0789	0	0	0	0	0	267.9207	110.4844	0	0	0	0	0	
1153	577.279501023701	17.04406	0	0	0	312.42938	50.1429	75.21233	0	0	246.34735	199.4379	352.94986	0	51.040768	91.23257	93.21382	0	0	0	131.66304	124.950455	253.18329	117.92258	186.39453	233.77556	169.77524	202.94101	76.441925	0	32.050827	166.89815	0	84.90857	63.870773	283.24298	192.56866	262.40137	631.3479	35.1188	141.09749	462.63904	0	311.18823	81.405464	968.55707	0	96.09876	101.34948	21.134525	
1160	576.4764557709250	17.022247	1251.3969	1119.1145	1477.1118	1009.7545	1111.8069	1290.0223	1350.2092	476.84726	447.3242	433.1917	404.43268	278.89014	391.60956	267.51712	279.06595	0	143.99591	43.17652	540.06616	596.32623	232.81992	158.19075	156.99373	158.94026	216.59915	436.7522	112.0034	0	266.61902	506.05685	1575.8741	527.3327	308.67465	178.92575	139.08597	285.9387	344.62982	494.5154	38.44855	289.48184	78.34353	333.02542	142.76752	413.4853	0	400.67636	203.54236	248.53767	
1836	592.5669667749410	19.404076	0	0	92.018715	0	0	0	0	155.81512	38.56673	0	56.434433	276.33606	101.8246	103.58635	167.9872	209.34666	0	92.38548	193.64041	194.63164	64.93243	331.75143	101.38472	127.89674	52.67095	83.38042	0	350.98914	202.67029	151.50073	48.955387	44.091553	99.706505	155.89671	48.210114	0	0	533.5124	0	0	983.70917	0	293.61105	0	1729.3805	345.78506	0	962.28046	
1893	574.5539076058810	19.548546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.93143	100.90171	126.93212	43.631405	0	0	211.40022	0	0	0	105.25874	0	91.68363	224.07257	0	0	149.93593	0	0	0	0	0	109.56148	0	0	185.56201	0	79.43085	0	224.72531	231.2661	62.499695	2446.061	
600	597.3936964780710	15.308001	94.31124	0	0	0	46.43725	0	68.796	633.40515	168.77623	328.84586	171.18167	431.56924	1113.6306	1383.0278	1495.2175	0	0	0	944.84906	774.16394	249.22563	348.47473	803.9062	419.55396	200.49588	0	0	0	164.38123	755.0662	0	73.20764	222.74605	908.7775	907.3173	217.55376	262.3245	248.34647	360.88354	387.1505	96.970955	350.5819	148.4941	107.80529	0	549.75574	456.72006	245.77122	
1260	688.526314978566	17.197407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.12717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676.4007	0	0	0	0	0	0	0	0	
1061	733.5438158143770	16.735445	25.286526	63.348396	116.16155	0	0	0	0	1443.1578	373.92862	291.47702	439.89612	90.39778	83.92546	189.3937	317.9397	942.6361	204.30016	316.40012	291.91013	476.54755	0	41.322784	121.49831	44.11919	125.90729	60.683243	0	567.44745	602.44727	621.3416	40.419075	176.91078	83.88501	96.831436	89.55573	0	59.163223	412.72675	0	38.03176	303.24188	0	251.72008	52.608543	0	80.3775	420.68817	0	
999	619.3751612845960	16.69259	114.99518	274.7833	199.81683	0	119.953995	132.41306	99.5576	234.4533	360.5661	274.2542	372.38785	140.45761	609.05475	643.323	171.3439	0	76.1137	0	378.94846	148.18494	469.73868	345.22635	910.5746	1005.80475	814.70544	152.87816	450.29132	0	217.70589	431.3455	113.39118	211.66525	400.54507	742.8324	938.8245	593.9761	493.98343	562.323	914.1202	628.37006	93.44581	415.48715	246.89005	627.238	0	625.51917	295.73352	402.08942	
1135	474.34852711521400	17.00094	0	44.95261	28.688438	0	0	0	0	243.23813	225.98888	199.12967	270.75507	203.6445	256.32565	222.36812	185.00928	0	97.24772	0	296.57614	264.45444	217.03325	176.24521	168.8044	307.8963	222.0676	22.783205	67.4962	0	135.31032	199.5003	19.704182	129.22778	40.79978	142.08537	165.75616	33.38098	113.5613	126.761246	141.88443	88.06233	66.7852	71.601974	80.80784	58.4655	0	0	94.8861	180.18037	
2179	705.6348182162270	20.448376	0	0	40.336605	0	39.240574	0	40.641685	90.96597	0	0	0	0	164.72546	0	81.9298	428.69913	0	0	96.96832	201.87987	0	0	0	0	0	0	0	2010.9922	357.26508	0	0	0	84.5371	0	0	0	0	493.97565	0	0	494.28186	0	634.2915	0	2493.7664	132.2771	371.6935	0	
2056	564.6064593782000	20.042967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432.1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212	587.3997735115390	12.783504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.3969	0	150.2695	0	120.59322	458.8778	
1016	1195.9264451980200	16.730043	33.250168	27.412014	63.40107	0	24.79425	0	0	72.08426	110.25128	92.11961	78.202225	157.53183	90.34692	210.6029	195.68977	0	0	0	63.916096	71.682846	125.28508	90.80818	150.38728	97.26364	116.25319	0	71.64899	0	0	88.83234	0	0	31.71117	161.65558	138.31992	179.58524	91.26637	61.49659	127.08264	197.45424	0	154.5213	44.32534	152.40392	0	105.286514	71.06787	176.61458	
621	621.3914176219120	15.315707	0	79.51655	879.3766	0	0	598.78644	73.27377	327.44037	0	147.29863	439.41476	899.8551	562.8528	1015.0373	713.5918	0	0	0	744.69055	356.3966	5966.3784	2319.2048	734.96704	1542.5353	665.3891	0	440.9926	0	104.40841	476.88028	607.2675	195.05583	131.11847	1399.5156	637.28455	1230.3597	294.51074	203.09935	1791.2488	654.78595	0	1084.5822	90.88755	479.18988	0	1023.8314	264.41937	2520.782	
95	665.4964958560020	11.263421	72.59003	97.48004	132.65047	65.5225	109.75166	62.145554	81.3858	223.40816	325.6943	335.61523	223.91354	151.63257	299.4744	212.83656	366.29453	216.42784	832.31226	223.17232	213.1853	281.91846	139.05399	170.55386	267.77975	201.35298	231.63522	1419.6262	82.210785	288.8361	338.22806	120.26694	115.40212	1002.52954	383.7407	196.71457	206.04187	208.53993	678.3402	453.60913	110.308525	274.31314	269.48416	236.68613	543.7371	341.90875	229.91621	410.32178	365.7443	338.3294	
432	508.26212633183300	14.337608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.68915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.57043	0	0	0	
507	690.5325531102650	14.916257	35.40054	0	0	0	0	0	0	0	0	43.60116	0	98.76007	0	55.211693	124.852264	0	39.12025	0	43.045193	0	0	89.506325	67.3705	69.21423	0	47.799736	120.0262	95.882675	45.788826	0	0	0	242.27145	0	75.00436	1010.13074	96.32712	0	114.17061	80.52707	105.827255	89.02644	218.71605	69.19669	131.47752	163.914	79.441345	57.631905	
420	621.3918366222450	14.270938	0	0	0	0	0	0	0	104.35383	0	0	0	0	0	134.32713	106.64282	0	0	0	166.94897	0	65.20298	0	0	0	0	0	0	0	0	125.827545	0	0	0	159.4431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604	1025.4470997774700	18.49974	0	0	0	0	0	0	0	430.65674	194.6774	119.24986	961.5735	547.0893	477.0617	823.1085	427.69055	0	0	0	742.3375	264.21158	217.95195	885.5778	899.4282	1430.0527	668.39557	0	0	0	0	735.5066	0	0	0	1249.2605	1269.2042	257.19482	232.60164	51.98872	608.8373	368.07343	0	207.90994	0	329.073	0	216.19643	0	96.63829	
1118	512.445175530239	16.994644	0	0	36.23593	0	0	0	0	332.4806	318.5803	305.02185	296.4737	136.22726	143.47719	268.5957	100.94205	0	0	0	327.62567	391.30634	241.49622	81.22176	98.17812	58.209362	304.9913	0	31.42675	0	162.71654	207.31735	0	121.153725	72.81116	82.13386	96.531494	70.15968	56.05835	152.49055	137.63593	130.872	0	143.61656	73.018524	75.335106	0	49.825466	39.777206	42.543457	
2215	576.531651607808	20.523422	37.94226	0	0	42.95273	39.318153	0	0	0	0	0	44.858307	0	0	0	0	76.84423	158.81102	41.886665	69.32189	53.420303	0	99.39905	0	0	0	362.7959	0	71.20709	45.50764	0	0	230.7247	0	0	0	0	0	44.584297	0	0	0	0	0	0	79.43624	55.085907	0	0	
1039	595.2906032609150	16.76305	97.16241	156.90111	167.54219	107.47817	158.75278	101.28143	108.77734	1203.0737	826.39844	579.8558	1450.5441	489.04855	425.2452	1167.8348	635.33844	0	61.961067	0	880.7514	742.18146	641.124	512.7966	341.4385	1085.8457	486.03223	78.55156	717.34894	0	439.99344	2024.2705	119.52074	126.37122	149.07278	516.0726	189.62018	268.31213	143.17769	1037.7557	483.12805	282.05338	212.85854	183.33337	251.61742	175.41792	0	273.24646	351.206	778.72314	
1462	566.4103481739560	18.030455	74.00563	64.421265	100.523186	0	89.86141	96.25268	91.35994	258.8672	499.131	327.9629	509.7994	467.82278	296.1565	297.81674	602.6977	0	0	0	427.59473	256.50653	710.6022	183.95447	1093.375	987.4139	842.2203	37.62645	208.2855	0	217.92804	196.81882	97.51491	182.40865	272.65433	336.1483	867.2231	513.8969	312.53168	258.12503	703.7007	380.79605	68.23859	370.1135	187.75053	454.80917	0	577.90845	395.56076	374.29633	
