ID,064-0 ,064-1 ,064-2 ,064-3 ,064-4 ,064-5 ,064-6 ,064-7 ,064-8 ,064-9 ,085-0 ,085-1 ,085-2 ,085-3 ,085-4 ,085-5 ,085-6 ,085-7 ,085-8 ,085-9 ,115-0 ,115-1 ,115-2 ,115-3 ,115-4 ,115-5 ,115-6 ,115-7 ,115-8 ,115-9 ,123-0 ,123-1 ,123-2 ,123-3 ,123-4 ,123-5 ,123-6 ,123-7 ,123-8 ,123-9 ,OOI-0 ,OOI-2 ,OOI-3 ,OOI-4 ,OOI-5 ,OOI-6 ,OOI-7 ,OOI-8 
843.550067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.38,0,0,0,0,0,0,0,0,0,0
513.30415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.05923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701.518034,406.424,341.8038,402.41122,667.19556,302.58835,406.40536,266.20297,149.85027,226.78038,231.60461,248.43939,385.42557,309.73938,729.9955,733.2922,556.6262,405.1213,800.70935,830.4573,937.8696,333.38043,182.24194,474.95898,317.83392,717.53784,653.6071,560.6781,571.0597,1091.6493,309.14612,229.00314,591.4158,65.60782,654.88727,548.6161,618.2238,716.0235,1024.5134,1283.337,1254.4978,718.036,866.9148,850.3771,1002.6773,986.8502,961.99225,981.6827,960.80536
468.3832643,42.640816,155.91743,0,216.71745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.52628,481.5042,0,49.797028,0,89.86011,135.50299,61.71469,0,0,0,0,77.837494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669.5265885,574.027,0,326.28745,309.15494,61.16275,42.6534,0,0,0,0,205.3913,0,219.37537,103.37897,0,0,0,0,0,0,161.62047,183.48997,304.4796,421.92026,410.89398,468.34747,281.5135,375.38,325.58206,227.99252,286.8101,289.85938,561.81793,210.26752,145.1248,602.87537,237.57613,307.16476,379.94052,299.70618,73.79744,189.79529,103.56677,212.60406,187.98323,188.33432,121.21328,93.857506
621.3911051,89.44448,145.02664,390.6792,0,108.39052,452.1416,58.636585,0,0,0,226.24332,137.5482,248.98108,0,151.46344,97.11845,0,236.93999,124.96211,0,232.12874,0,358.87936,170.32658,0,340.07248,130.22699,486.91266,426.85226,370.10803,195.62784,137.98035,547.0538,164.31178,127.737045,700.29877,866.0779,278.7702,783.96295,715.7209,0,222.97801,258.73068,313.60022,212.89668,146.54099,274.43497,413.36353
899.6069437,273.55444,0,28.006042,51.524635,0,0,0,0,0,0,224.51117,295.4934,242.92369,170.82085,220.38326,59.21221,0,50.70564,0,0,297.37723,185.91568,754.66,274.55536,408.90195,198.83488,200.27936,143.53906,300.8167,180.07385,845.025,589.31775,280.3113,351.94336,333.11584,343.843,333.49176,304.00568,171.96213,79.122604,269.71304,261.26968,194.54947,165.55962,388.36627,329.58295,220.87164,131.06194
600.4161409,681.39966,475.97345,477.23367,549.8159,255.66594,247.78444,52.336906,0,0,0,290.91754,464.7566,258.71576,439.4753,297.8902,22.599054,157.83107,133.87398,0,46.877705,1130.9482,205.6412,598.79297,1348.7495,1085.5865,649.472,1354.8033,1376.8047,1073.2892,1032.6282,611.8825,1068.6891,845.44806,1151.0204,1054.754,1127.7562,845.9836,1388.5079,849.515,844.37994,0,32.133327,33.805756,33.3096,34.79715,31.606136,29.185589,39.6554
654.4145586,96.11707,35.622364,68.509476,72.408295,0,53.93506,0,0,0,0,84.62659,0,69.6234,135.7857,0,0,0,73.352264,0,0,176.90378,22.427885,83.97594,329.13174,197.6213,207.38387,154.39561,283.93958,178.99669,134.86438,86.818344,123.61029,203.67218,74.14258,72.91523,230.88182,289.54706,78.586296,84.334114,123.33763,0,0,31.086197,0,0,0,0,43.087654
784.5327743,349.0966,335.2311,165.58688,592.81177,100.13507,0,0,0,0,0,407.256,467.3865,418.83163,363.8266,245.07526,0,43.617504,38.82209,0,0,591.31433,456.60645,398.33618,859.4635,542.08203,1093.3071,1094.5997,1061.6377,609.78455,461.7783,596.516,754.8643,357.4065,884.38654,562.10016,417.69647,1482.5135,1373.0629,517.8008,393.9613,85.61612,105.28299,83.507,132.0125,122.933205,124.91016,118.24476,86.40014
637.3851549,1360.5969,188.17984,174.98157,325.84723,0,104.87913,0,0,0,0,344.27368,374.3921,403.3216,863.78235,674.2295,141.208,114.727135,191.42351,0,0,588.858,161.30711,350.59326,510.25006,397.41922,410.37897,455.7887,188.44641,293.68915,234.06165,909.9189,1278.6584,546.2264,312.68747,1196.5571,298.2703,1559.2163,1168.1163,344.6449,217.106,110.93959,445.9842,125.14784,276.0948,197.25304,218.87909,252.90016,678.1845
553.3308058,201.14215,0,0,167.33502,0,0,0,0,0,0,178.57925,0,67.67444,55.49957,0,0,0,0,0,0,66.81828,0,0,66.946945,0,0,0,0,59.841198,0,273.61755,193.78786,48.203117,137.59595,101.715515,0,0,161.24783,40.420155,0,0,0,0,0,0,0,0,0
563.3879311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.813156,48.437973,137.62988,0,0,0,0,0,104.84087,149.6929,79.84112,315.70065,100.50362,0,286.5357,84.19957,0,0,0,0,0,0,0,0,0,0
660.4314991,0,0,0,0,0,0,0,0,0,0,3.977065,0,0,13.037566,24.02803,0,0,0,0,0,0,0,67.35956,10.563076,35.327057,9.818365,9.307003,0,16.784985,53.80374,19.392876,11.637688,0,0,0,33.29573,9.538005,0,34.369385,20.230083,0,65.16889,41.886673,70.1248,80.112785,56.057877,91.700806,100.16128
581.397728,599.2864,0,445.44238,0,0,157.25743,0,0,0,0,406.3807,0,0,0,0,52.82061,0,0,68.359375,0,614.3385,159.99725,598.44995,594.359,1042.9182,0,0,557.6825,636.6421,473.2428,0,487.37503,858.1637,839.6802,0,508.75723,712.3861,688.49475,324.44452,0,0,139.47316,119.13322,137.33096,84.051056,119.49701,162.41042,202.96547
837.5946907,0,30.138723,0,124.21106,0,137.85684,45.565475,100.84185,362.71286,735.3817,78.36883,0,0,52.161804,66.77303,0,0,107.06826,0,0,62.971878,70.65283,130.85155,170.06767,112.10632,0,207.81679,150.24684,127.18935,84.49461,27.593088,114.06415,0,129.5676,0,180.889,123.10109,71.59566,74.85889,302.4438,0,0,41.68821,60.657707,135.76382,55.98735,66.14909,94.78057
580.389763,0,228.01349,0,231.29358,80.34799,98.67576,0,0,0,0,646.7715,759.8037,369.39468,528.583,240.3332,109.15881,302.0389,168.2435,0,0,1028.9674,0,267.96732,637.0982,328.30743,798.7907,0,628.01636,0,224.63315,0,355.48746,696.3926,608.77954,432.32504,587.12274,330.79828,0,698.2355,578.01843,0,222.6952,250.78726,273.49954,213.56198,255.05383,189.87471,222.55553
535.2704,287.51593,0,89.77026,214.55968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.35153,0,188.56851,0,0,0,210.11667,135.27911,138.83319,348.284,0,290.4421,158.59897,0,494.50665,110.20412,0,0,0,0,0,0,0,0,0,0
629.271939,27.190264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.5712,0,418.24686,0,0,0,233.30351,606.2483,109.19844,66.064575,0,227.79396,146.69894,0,166.84274,80.58322,0,0,0,0,0,0,0,0,0,0
654.4513467,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3106117,109.06009,0,0,134.14532,80.94208,0,0,0,0,0,0,0,0,0,11.88215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.008755
564.3948531,0,126.80228,0,197.24129,102.226395,0,0,0,0,0,377.35358,331.47296,377.5382,258.112,276.84775,76.29423,218.73637,112.35715,115.27196,0,592.44116,155.82681,71.04729,381.82776,0,713.7266,497.2342,352.79922,77.54796,0,74.82544,76.43845,349.9875,101.06499,199.27676,209.54243,212.07002,141.17712,303.92584,233.26544,0,66.55257,73.97162,73.088005,108.23331,55.038506,0,62.33706
547.3311534,147.9219,164.2979,128.1123,176.40254,83.70223,79.235466,0,59.4446,38.445213,52.81668,140.90794,221.48561,150.26083,105.58934,223.16347,0,136.49895,0,0,0,146.94972,72.59444,0,413.9396,0,312.05734,293.6378,231.32573,296.6063,201.08743,169.11969,207.39182,223.18228,211.04172,205.13881,73.145355,170.62556,373.6876,54.020863,48.564938,0,0,0,0,0,0,77.59717,0
480.342759,3116.6553,0,0,202.39247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.6016,167.18501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.4358171,323.2585,175.69463,152.69382,301.93402,148.3757,160.5083,0,0,0,0,158.09372,277.82407,233.594,142.9508,129.92706,120.59646,132.02374,180.27155,0,0,205.30339,82.94902,315.6381,264.3556,378.90485,302.40417,208.5007,450.61957,652.0958,339.3219,69.00498,172.02042,264.63046,191.5113,146.27573,476.5768,308.99072,311.71985,574.44965,448.3743,0,0,0,0,0,0,0,0
833.3796468,495.39645,0,80.66554,248.26358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749.6175899,72.545944,64.31834,0,43.364193,47.74697,46.00417,0,0,58.750328,0,111.76476,0,83.426414,110.819,74.48877,0,0,60.07209,113.5809,213.54541,37.92556,0,0,113.07977,64.42601,74.55068,0,0,0,122.31387,0,44.46524,0,132.79698,0,98.19493,51.879246,152.48131,61.08592,86.5534,37.042442,0,0,0,0,37.27512,101.119644,0
564.3955066,158.44247,249.54193,0,776.0938,332.11584,0,120.440834,0,0,0,1358.1707,1890.8574,1504.6094,1072.2517,725.3138,137.9081,0,689.0748,131.70857,0,1921.0613,703.0341,0,2089.6475,447.21356,1670.9609,1767.6982,1648.7651,425.62418,228.97679,347.3092,456.7677,680.26526,727.99365,512.7469,749.0137,459.11554,694.52893,666.7748,949.4744,0,259.78082,454.12665,431.42096,328.04874,333.79205,357.60312,362.8278
1059.694821,127.28009,81.35805,73.07737,108.15749,3.890549,44.57475,0,0,0,0,59.47493,167.60332,136.5168,131.69695,95.14362,10.726795,0,36.290264,0,0,128.97614,86.48354,239.58862,181.20293,237.62576,197.6666,150.61884,171.40506,308.61584,202.92596,207.98328,212.95776,189.73192,207.3416,173.72977,217.20854,300.16388,236.29155,193.85199,182.29295,71.955666,159.43408,186.28433,237.0943,184.89154,223.04875,215.80745,313.89194
707.5072513,23.784384,52.12657,37.93192,39.04138,0,0,0,0,0,0,19.149393,39.75141,0,0,0,21.31774,0,0,0,0,0,0,58.571884,20.045477,0,68.21068,144.9163,182.73444,56.29349,97.90833,0,19.93042,0,20.768707,19.490269,42.183388,37.306435,51.029724,106.25287,0,72.84577,129.88254,206.79944,178.41641,167.43384,95.92652,104.0751,111.088684
465.2904835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.342854,27.109549,63.08973,60.836014,117.73368,82.19338,100.14604,102.022285,109.86192,69.59575,0,76.820816,74.05189,0,40.520077,116.306435,171.72984,0,119.83065,87.70664,0,0,0,0,0,0,28.627748,20.926662
909.5485827,51.14279,84.16644,0,0,0,0,89.911194,0,0,0,0,0,156.5288,0,0,0,180.74295,0,0,0,0,117.187744,0,0,0,0,126.83369,0,0,0,155.32196,50.753136,0,0,154.05814,41.688286,427.1031,0,0,0,0,0,0,0,0,0,0,0
809.6001221,30.267492,0,191.61711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.13262,0,52.547363,0,0,22.90626,0,119.92802,0,0,78.47607,26.22969,0,0,521.028,109.07427,0,0,0,0,0,0,0,0,0,0
901.5442439,48.234253,0,0,66.51417,0,0,0,0,0,0,85.09334,55.540672,47.72554,0,0,0,0,0,0,0,69.306046,60.59269,42.4096,63.737247,67.97979,48.178307,0,0,0,0,305.07138,130.30875,57.52144,113.84438,61.225937,0,0,0,0,0,49.577667,0,0,0,0,0,0,0
913.6218954,23.43953,0,0,0,0,0,0,0,0,0,3.025498,12.11264,0,0,0,0,0,0,0,0,43.805824,12.910324,78.19649,30.237911,0,0,9.319427,4.4998097,41.472477,16.345098,108.577614,56.960743,53.875576,11.296926,51.504284,50.442318,57.93331,23.857044,29.078405,0,33.06534,59.56355,55.0649,65.137634,55.285652,47.734245,43.27043,49.382988
931.557695,294.45172,250.36272,0,436.95453,0,0,0,0,0,0,285.31616,144.95526,196.29059,150.25223,111.85744,0,55.137115,0,0,0,154.60793,81.58498,0,385.08136,0,207.18155,125.269394,326.3092,0,0,187.37671,302.94415,408.08337,196.79819,166.71075,0,79.833694,137.31653,0,0,0,0,0,0,0,0,0,0
1080.798251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.75624
948.4764253,319.4553,0,30.13636,84.58089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704.5565903,0,0,0,0,24.025337,0,0,0,0,0,953.6883,0,0,0,0,0,150.09071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617.3590083,70.54926,0,0,74.2638,0,0,0,0,0,0,151.20316,185.74426,93.356606,94.40405,0,0,0,0,0,0,141.46301,258.46436,0,185.2547,108.18728,157.56984,148.58328,169.15054,85.39385,49.962257,41.769028,121.6467,191.46312,84.10031,84.12803,161.80295,92.89823,0,154.11917,69.02243,0,56.79311,99.23674,0,48.620716,45.619194,44.740707,67.36676
999.7668107,0,0,0,0,0,0,0,0,0,0,0,314.89517,275.04437,387.01318,0,0,0,0,0,0,201.07277,0,0,74.54727,210.03864,0,301.10406,0,0,0,0,0,175.48213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691.312344,0,0,88.99286,0,0,357.60913,0,242.14738,0,0,76.14686,0,0,0,200.20732,0,0,0,0,0,100.93904,0,395.67563,0,1488.6323,82.15092,0,205.23949,219.3925,1111.9276,0,0,77.59563,605.1456,0,597.65234,0,0,182.61221,161.2467,45.01622,49.511192,0,0,0,286.08954,65.56583,0
689.1601156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.45963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.26869,34.115345,23.536894,52.639484,0,28.381216,0
420.2506661,0,46.764538,0,0,138.37547,95.23287,240.81169,256.6584,189.40443,182.14185,0,0,0,0,0,47.43217,35.61489,133.18317,226.98425,265.79242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767.5071353,0,0,0,76.591385,0,0,0,0,0,0,406.82388,532.89264,465.56067,390.99213,151.99504,0,0,73.835236,0,0,613.3155,234.8234,95.09664,649.9401,149.42433,520.34467,621.44904,448.5286,66.50929,83.49009,220.98557,196.84895,660.3191,108.628914,0,337.01044,0,0,397.36542,279.62796,459.12137,605.22144,611.6524,641.76294,645.94147,617.0686,617.0847,642.3953
1197.957018,0,0,0,0,0,579.7398,0,0,0,0,0,0,0,0,0,0,0,0,535.86646,222.2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.53836,0,0,752.1045,100.22692,0,0,0,0,0
587.2594564,550.45667,917.66376,392.7157,629.2021,908.52356,510.28973,444.1282,48.88392,82.56606,0,1706.9354,2293.269,2362.787,2005.0225,758.9441,652.3113,471.09924,863.44196,757.7798,71.616234,4383.849,2520.1436,629.9037,2239.3345,635.8195,3567.3965,2618.5676,2261.9673,517.63873,539.4086,579.3444,868.78455,4756.2563,667.8187,578.4746,4705.2583,922.65594,550.2383,4982.8203,5567.9316,0,280.99326,299.6237,599.0593,301.68048,267.65753,735.969,565.3997
581.3981592,746.6868,252.95709,259.28265,0,0,81.29408,0,0,0,0,0,157.74141,149.99046,147.45512,80.81347,0,107.20324,0,0,0,170.26971,0,1018.4048,229.72498,479.99243,207.9047,0,224.90681,571.1235,443.90152,431.95642,355.89648,374.6347,987.05676,373.3925,312.5843,1148.3822,361.06326,0,0,0,0,0,0,0,0,0,0
839.5645858,98.10125,550.25806,336.43954,584.41327,55.40087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681.43711,35.69459,0,14.601255,0,0,0,0,0,0,0,40.28019,98.13736,114.73962,57.549896,27.961418,0,0,0,0,0,23.879658,63.789642,137.23277,216.34889,137.55087,178.80316,118.8163,101.418,63.129498,104.25841,165.74379,94.79454,141.17888,58.62197,42.950047,142.82619,87.93551,19.23581,164.30083,109.716156,93.81563,127.721535,141.97304,185.44891,189.06604,201.79712,107.99716,188.28583
655.396517,175.94765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6608,67.31862,0,0,0,0,0,57.2996,51.93474,44.10672,56.744053,80.73763,0,61.317726,75.23787,0,0,0,0,0,0,0,0,0,0,0
541.3426404,0,0,31.466043,22.946531,0,32.812614,0,0,0,0,0,0,0,0,0,7.4376907,0,0,0,0,18.236359,21.974909,117.01747,46.273033,88.76758,57.96241,0,48.358566,103.62167,117.86984,0,36.828144,74.67146,49.543945,30.187422,85.09476,61.95144,0,100.92927,81.56471,39.711338,91.0307,103.14917,117.6246,95.58088,120.463066,94.59085,171.83867
775.5625361,192.30595,216.13774,0,198.67072,73.136086,0,0,0,0,0,314.59564,401.18674,314.51047,286.5961,202.8404,0,252.90529,0,0,0,477.7846,466.16852,0,945.7901,0,619.5685,754.64716,552.684,105.91423,0,364.6524,559.65576,793.3872,552.1365,451.5961,0,359.83667,599.22577,0,831.29834,58.519188,96.73345,0,0,0,0,0,95.09437
712.5249507,0,0,0,0,335.07373,0,0,0,0,0,288.4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569.2162025,0,0,0,0,0,0,0,0,0,0,184.43274,117.59114,0,0,0,0,0,58.08548,0,0,0,110.67535,0,0,0,0,0,0,0,0,0,0,104.82433,0,0,0,0,0,0,0,62.56515,63.499615,60.03709,0,0,0,45.231323,0
651.3650794,0,0,0,0,0,0,0,0,0,0,332.46408,179.21109,0,65.8331,58.95888,0,0,0,0,0,92.11406,0,70.437996,78.25209,54.50648,101.47158,69.97071,52.20435,0,0,0,96.999756,100.88023,0,0,113.54635,0,0,55.69045,0,0,0,0,0,0,0,73.06765,59.49678
837.7125948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.60394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.46306,0,0,0,0,0,0,0,0,0,0,0,0,0
687.5024112,90.28784,70.80173,151.86751,153.5672,88.72463,97.68651,58.73378,0,45.55303,0,0,111.617065,204.01285,92.36075,134.16199,120.46963,105.9379,206.54721,169.52165,230.14755,78.07133,63.85056,85.98714,87.14344,230.54512,187.59544,189.73465,175.15207,319.66473,53.955025,64.33068,103.58611,212.91708,118.28819,93.857574,192.65317,167.73273,118.92926,335.64517,344.48883,199.92749,244.7692,211.1491,301.95248,237.27759,278.90237,315.99316,312.3424
757.3943728,61.68929,0,0,127.51834,0,0,0,0,0,0,260.57382,196.42471,124.02229,103.49782,57.86849,0,25.20995,29.575321,0,0,61.742447,43.06262,92.869125,123.3503,120.421844,86.99514,89.39296,77.58287,57.597202,30.037205,122.74985,155.6268,66.897675,138.24318,155.247,53.32972,72.43055,58.750576,55.915123,44.594196,0,46.70731,35.007286,44.080605,69.71081,50.08367,66.136986,0
881.6474667,86.897285,110.14299,344.90207,152.42842,112.451584,161.6555,0,0,0,0,65.30926,183.00522,0,182.60086,150.34027,600.4905,342.86172,1017.3567,249.48026,0,157.47594,54.664883,182.13025,197.76077,334.29523,197.80081,198.73085,231.17458,278.9118,212.90163,0,91.18628,254.35619,122.780624,81.40675,266.58044,217.81787,235.31247,402.0525,413.9266,0,0,0,0,0,0,43.55187,0
786.6004472,0,0,1235.2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.07074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562.3480063,24.72758,0,32.53508,29.426321,0,0,0,0,0,0,0,48.414375,0,0,0,0,0,6.5711365,0,0,58.569893,50.848907,96.181786,123.96596,95.989944,78.1531,54.339252,41.799812,110.11786,80.2189,42.406685,63.597763,107.52577,45.85926,61.61981,143.5305,67.17616,50.541565,129.19708,102.945915,59.176052,132.05316,125.4732,152.76642,104.69552,106.993195,160.12292,179.26382
1138.768698,64.84106,57.333588,95.4319,34.01357,57.63801,113.13951,187.80219,100.12916,127.70618,0,0,0,0,0,0,0,83.31215,0,65.35724,0,0,0,112.69048,0,111.1591,0,0,63.637524,134.9636,150.96713,0,0,49.574085,146.48224,28.733154,134.71027,208.66652,163.22638,141.77347,142.77661,0,0,0,0,0,0,0,0
597.3934157,206.84633,0,0,42.372887,0,0,0,0,0,0,0,151.33263,215.01523,98.78875,0,0,0,0,0,0,161.0219,0,153.92717,120.78451,149.73175,93.21872,122.81219,111.683205,0,85.34134,116.51344,253.42624,122.25299,190.68059,161.25061,145.09946,170.97656,385.9072,90.55428,104.67498,0,0,0,0,0,0,0,0
687.5025549,0,154.53073,177.15657,115.65401,114.31703,128.36589,120.60285,57.306396,79.447754,71.75978,112.96875,204.46368,158.70583,188.39886,135.5596,176.63358,0,316.01746,286.22855,362.07608,78.5424,110.43301,146.42567,166.16818,324.60986,208.16486,240.57645,239.38275,0,143.8345,71.03378,110.956436,176.24745,170.364,0,149.28644,129.7345,143.92914,0,0,0,194.34918,0,151.5257,0,223.76161,0,266.37827
893.6987844,105.4709,69.40469,139.62206,0,0,0,0,0,0,0,69.36804,174.63287,135.75713,408.79642,163.39664,0,66.605515,90.26945,0,0,134.71075,96.46831,154.49048,132.37924,209.39024,167.50496,328.1937,258.763,236.7453,240.75964,0,178.64026,299.3336,338.39944,0,221.57028,222.79834,126.940475,354.8555,364.51462,0,0,43.35569,0,0,0,0,46.77794
716.5573681,0,0,0,0,890.0631,0,0,0,0,0,1841.5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829.5601956,918.3315,391.12164,158.63942,873.15784,63.63266,136.60287,0,0,0,0,745.0534,788.54803,616.5175,449.5354,610.5638,108.45482,729.5028,223.35632,83.886086,0,905.8411,563.96045,265.18988,596.70544,767.4083,1217.6821,1511.2135,517.20984,734.6617,155.27678,1001.36554,1989.375,312.13855,853.0205,698.2212,453.7221,973.5019,843.76447,870.6628,855.3175,176.30598,113.95657,182.5351,189.49704,254.15353,111.86298,284.81393,285.13672
621.3908499,0,91.72341,424.618,494.42453,179.11514,230.19783,0,0,0,0,349.139,320.04932,249.95508,158.93263,89.05394,100.65908,0,239.08833,58.08033,0,572.93866,247.41388,294.3288,869.66724,322.2099,556.8113,585.50433,520.8012,657.10913,321.37393,81.08743,295.92914,1013.42645,0,175.8576,367.6359,248.97137,443.18167,472.63263,652.3655,0,196.61467,339.00122,252.91023,189.3566,124.176994,257.25436,283.23776
593.359673,39.639553,0,0,0,0,0,0,0,0,0,71.80776,0,0,0,0,0,0,0,0,0,0,0,44.993164,191.68513,89.07338,74.84171,150.54257,111.47486,0,0,0,0,0,0,0,67.11007,0,0,0,0,0,0,0,0,0,0,0,0
565.2826001,109.338196,0,0,0,0,0,0,0,0,0,107.22425,0,26.532028,0,0,0,0,0,0,0,62.117134,30.153198,207.20634,82.59312,334.27765,0,0,35.524902,572.3087,521.2063,37.5742,100.527756,71.97688,566.54785,454.2465,50.612274,414.1535,840.23785,53.274372,0,0,0,0,0,0,0,0,0
1124.821991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.91292
794.6115523,69.91896,95.68082,127.21069,116.181725,50.663723,58.271126,0,0,0,0,80.73366,116.50504,96.307755,104.361565,278.4287,397.9019,745.4625,108.77292,0,0,0,0,45.054962,0,0,0,0,45.62755,53.663418,73.40861,0,0,0,52.814194,0,45.88421,75.84909,0,70.0017,54.681667,0,0,50.159916,61.913826,68.038284,54.099262,49.15341,51.03824
635.3702031,139.25473,0,0,0,0,0,0,0,0,0,60.553284,211.50473,53.614494,108.60396,0,246.00374,0,53.08406,0,0,103.02075,0,0,0,0,0,141.01053,0,0,57.283028,0,0,62.17459,0,0,85.82077,0,0,59.685272,50.355328,0,0,41.44687,62.411324,0,52.07989,46.258984,0
876.7202669,400.57663,207.8515,253.86961,216.62111,0,118.3743,69.8178,0,0,0,208.93796,389.97842,369.70413,220.58249,445.32895,200.69872,247.21976,185.87671,82.82489,0,133.80247,197.18782,162.48761,342.14603,402.36224,274.05777,647.6408,584.35986,239.41313,202.27145,194.00116,243.79735,173.1141,199.71005,231.60336,369.66394,143.03929,433.8078,567.6796,333.76337,0,24.469471,60.25788,100.64298,0,0,62.156895,174.55115
766.530804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.23273,0,0,0,41.33602,0,0,67.60498,0,0,0,0,0,0,0,0,0,38.84702,0,0,104.67142,0,0,0,0,0,0
655.3970181,236.89786,0,0,45.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.354996,48.1083,83.62172,0,61.501484,0,0,0,42.598774,0,0,80.57242,59.222054,0,0,42.109573,0,0,0,0,0,0,0,0,0,0,0,0
692.4990699,0,0,0,0,0,0,0,0,0,0,0,0,144.23277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025.796793,54.11107,69.872215,103.78824,98.43977,0,65.572205,0,0,0,0,0,0,0,0,118.24505,422.63022,97.74672,89.50096,0,0,41.904423,0,0,0,35.232887,0,0,0,0,0,0,0,0,0,0,22.272282,0,0,0,0,0,0,0,0,0,0,0,0
605.3960968,151.43124,123.944435,263.63538,410.26526,69.152374,155.3391,0,0,0,0,101.53798,121.51029,153.54039,157.0461,137.65741,57.005394,77.334984,109.65447,0,0,452.89667,0,328.67175,421.85785,427.94992,472.5948,489.34317,270.0137,363.7883,352.54813,148.44981,383.49472,369.50897,304.19318,488.04913,740.8988,463.9789,318.07617,292.8574,388.95728,0,76.52208,69.22572,44.451138,31.88549,54.32343,40.438553,78.83549
823.6970893,0,0,0,0,0,0,0,0,0,0,0,444.5444,0,492.25378,0,0,0,0,0,0,822.40857,0,0,321.025,0,817.66785,134.5558,0,0,0,0,0,0,273.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363.2050732,0,5.2594266,8.976376,10.185548,0,20.6547,0,36.54404,0,112.10276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4058075,0,8.098345,0,0,7.3137693,11.175861,0,0,0,0,0,0,0,0,10.637119,0
655.3963624,79.5484,0,0,81.54142,0,0,0,0,0,0,145.24481,156.63708,34.430737,0,0,0,0,0,0,0,80.76911,54.02962,120.930954,91.31716,67.819984,80.41414,87.44887,0,84.926094,85.66732,104.7403,205.85448,156.44746,93.035255,0,97.40196,107.75712,32.90932,47.869568,49.984985,0,24.556751,0,0,0,0,0,26.635767
